zaxis,yaxis,H,Na,K,Mg,Ca,Ba,Ti,V,Mn,Fe,Ni,Cu,Ag,Zn,B,Al,C,Si,Pb,REE,U,F,Cl,O,S,Se,P,As,Sb,Bi
Ni,Cu,0.044871795,0,0.006410256,0,0,0.006410256,0,0,0,0.044871795,0.115384615,0.115384615,0,0,0,0.012820513,0.006410256,0,0.012820513,0,0,0,0.019230769,0.044871795,0.070512821,0.006410256,0,0.006410256,0.019230769,0.006410256
Ni,Ag,0,0,0,0,0,0,0,0,0,0.006410256,0.006410256,0,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0,0
Ni,Zn,0.012820513,0,0,0,0,0,0,0.012820513,0,0,0.012820513,0,0,0.012820513,0,0.006410256,0,0,0,0,0,0,0,0.012820513,0,0,0,0,0,0
Ni,B,0,0,0,0,0,0,0,0,0,0.006410256,0.006410256,0,0,0,0.006410256,0,0,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0
Ni,Al,0.051282051,0,0,0.006410256,0,0,0,0.012820513,0,0.006410256,0.057692308,0.012820513,0,0.006410256,0,0.057692308,0.006410256,0.012820513,0,0,0,0,0,0.051282051,0.019230769,0,0,0,0,0
Ni,C,0.083333333,0.006410256,0,0,0,0,0,0,0,0.019230769,0.102564103,0.006410256,0,0,0,0.006410256,0.102564103,0,0,0,0,0,0,0.083333333,0.006410256,0,0,0,0,0
Ni,Si,0.044871795,0,0,0.012820513,0,0,0,0,0,0.006410256,0.057692308,0,0,0,0,0.012820513,0,0.057692308,0,0,0,0,0,0.051282051,0,0,0.006410256,0,0,0
Ni,Pb,0.006410256,0,0,0,0,0.006410256,0,0,0,0.019230769,0.032051282,0.012820513,0,0,0,0,0,0,0.032051282,0,0,0,0,0.006410256,0.025641026,0,0,0.006410256,0,0.006410256
Ni,REE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ni,U,0.025641026,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0.025641026,0,0,0.025641026,0.006410256,0,0,0.019230769,0,0
Ni,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ni,Cl,0.032051282,0,0.006410256,0,0,0,0,0,0,0.025641026,0.044871795,0.019230769,0,0,0,0,0,0,0,0,0,0,0.044871795,0.032051282,0.012820513,0,0,0,0,0
Ni,O,0.397435897,0.012820513,0.006410256,0.032051282,0.032051282,0,0,0.019230769,0.019230769,0.070512821,0.455128205,0.044871795,0,0.012820513,0.006410256,0.051282051,0.083333333,0.051282051,0.006410256,0,0.025641026,0,0.032051282,0.455128205,0.102564103,0.006410256,0.012820513,0.096153846,0.012820513,0.012820513
Ni,S,0.102564103,0.006410256,0.012820513,0.006410256,0,0.006410256,0,0,0,0.108974359,0.33974359,0.070512821,0.006410256,0,0,0.019230769,0.006410256,0,0.025641026,0,0.006410256,0,0.012820513,0.102564103,0.33974359,0,0,0.032051282,0.025641026,0.038461538
Ni,Se,0.006410256,0,0,0,0,0,0,0,0,0,0.064102564,0.006410256,0,0,0,0,0,0,0,0,0,0,0,0.006410256,0,0.064102564,0,0.006410256,0,0
Ni,P,0.012820513,0,0,0,0.006410256,0,0,0,0,0.032051282,0.076923077,0,0,0,0,0,0,0.006410256,0,0,0,0,0,0.012820513,0,0,0.076923077,0,0,0
Ni,As,0.070512821,0,0,0,0.019230769,0,0,0,0,0.012820513,0.211538462,0.006410256,0,0,0,0,0,0,0.006410256,0,0.019230769,0,0,0.096153846,0.032051282,0.006410256,0,0.211538462,0,0.019230769
Ni,Sb,0.012820513,0,0,0,0,0,0,0,0,0.006410256,0.064102564,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0.012820513,0.025641026,0,0,0,0.064102564,0.006410256
Ni,Bi,0.006410256,0,0,0,0,0,0,0,0,0,0.051282051,0.006410256,0,0,0,0,0,0,0.006410256,0,0,0,0,0.012820513,0.038461538,0,0,0.019230769,0.006410256,0.051282051
Cu,H,0.488855869,0.02526003,0.028231798,0.022288262,0.072808321,0.002971768,0.002971768,0.014858841,0.007429421,0.044576523,0.010401189,0.488855869,0.002971768,0.040118871,0.005943536,0.062407132,0.046062407,0.043090639,0.078751857,0.014858841,0.02526003,0.010401189,0.086181278,0.487369985,0.11589896,0.011887073,0.053491828,0.126300149,0.010401189,0.010401189
Cu,Na,0.02526003,0.053491828,0.011887073,0.005943536,0.017830609,0,0.001485884,0.001485884,0,0.016344725,0,0.053491828,0,0.001485884,0,0.004457652,0.007429421,0.004457652,0.001485884,0.001485884,0,0,0.014858841,0.052005944,0.013372957,0.001485884,0.004457652,0.020802377,0.001485884,0
Cu,K,0.028231798,0.011887073,0.066864785,0.001485884,0.008915305,0.001485884,0,0.002971768,0,0.011887073,0.001485884,0.066864785,0.002971768,0.001485884,0,0.005943536,0.001485884,0.008915305,0.004457652,0,0,0,0.02526003,0.059435364,0.028231798,0.002971768,0,0.011887073,0.002971768,0.001485884
Cu,Mg,0.022288262,0.005943536,0.001485884,0.028231798,0.004457652,0,0,0,0,0.007429421,0,0.028231798,0,0.001485884,0,0.004457652,0.002971768,0.001485884,0,0,0,0,0.004457652,0.028231798,0.005943536,0,0.001485884,0.008915305,0,0
Cu,Ca,0.072808321,0.017830609,0.008915305,0.004457652,0.084695394,0.001485884,0,0.001485884,0,0.011887073,0,0.084695394,0,0.007429421,0.002971768,0.010401189,0.008915305,0.014858841,0.005943536,0.002971768,0.002971768,0,0.016344725,0.08320951,0.013372957,0,0.008915305,0.037147103,0.002971768,0.002971768
Cu,Ba,0.002971768,0,0.001485884,0,0.001485884,0.008915305,0,0.001485884,0,0.001485884,0.001485884,0.008915305,0,0,0,0.001485884,0,0.005943536,0.001485884,0,0,0,0,0.007429421,0.001485884,0,0,0,0,0
Cu,Ti,0.002971768,0.001485884,0,0,0,0,0.002971768,0,0,0,0,0.002971768,0,0,0,0,0,0.001485884,0,0,0,0,0,0.002971768,0,0,0,0.001485884,0.001485884,0
Cu,V,0.014858841,0.001485884,0.002971768,0,0.001485884,0.001485884,0,0.041604755,0,0.004457652,0,0.041604755,0,0,0,0.004457652,0,0,0.002971768,0,0.001485884,0.002971768,0.005943536,0.034175334,0.007429421,0,0.002971768,0.002971768,0.001485884,0.001485884
Cu,Mn,0.007429421,0,0,0,0,0,0,0,0.011887073,0.002971768,0,0.011887073,0,0,0,0,0,0.004457652,0,0.001485884,0,0,0.002971768,0.011887073,0.001485884,0,0,0.002971768,0,0
Cu,Fe,0.044576523,0.016344725,0.011887073,0.007429421,0.011887073,0.001485884,0,0.004457652,0.002971768,0.158989599,0.010401189,0.158989599,0.008915305,0.017830609,0,0.011887073,0,0.007429421,0.023774146,0.001485884,0,0,0.007429421,0.0653789,0.098068351,0.007429421,0.007429421,0.040118871,0.008915305,0.016344725
Cu,Ni,0.010401189,0,0.001485884,0,0,0.001485884,0,0,0,0.010401189,0.026745914,0.026745914,0,0,0,0.002971768,0.001485884,0,0.002971768,0,0,0,0.004457652,0.010401189,0.016344725,0.001485884,0,0.001485884,0.004457652,0.001485884
Cu,Cu,0.488855869,0.053491828,0.066864785,0.028231798,0.084695394,0.008915305,0.002971768,0.041604755,0.011887073,0.158989599,0.026745914,1,0.074294205,0.068350669,0.007429421,0.074294205,0.050520059,0.056463596,0.185735513,0.017830609,0.02526003,0.010401189,0.130757801,0.628528975,0.41307578,0.074294205,0.053491828,0.216939079,0.066864785,0.09063893
Cu,Ag,0.002971768,0,0.002971768,0,0,0,0,0,0,0.008915305,0,0.074294205,0.074294205,0.004457652,0,0,0,0,0.029717682,0,0,0,0.004457652,0.005943536,0.05794948,0.007429421,0,0.014858841,0.014858841,0.017830609
Cu,Zn,0.040118871,0.001485884,0.001485884,0.001485884,0.007429421,0,0,0,0,0.017830609,0,0.068350669,0.004457652,0.068350669,0,0.001485884,0.004457652,0.001485884,0.004457652,0,0,0,0.010401189,0.043090639,0.029717682,0.002971768,0.002971768,0.022288262,0,0.001485884
Cu,B,0.005943536,0,0,0,0.002971768,0,0,0,0,0,0,0.007429421,0,0,0.007429421,0,0.001485884,0,0,0,0,0,0.001485884,0.007429421,0,0,0,0,0,0
Cu,Al,0.062407132,0.004457652,0.005943536,0.004457652,0.010401189,0.001485884,0,0.004457652,0,0.011887073,0.002971768,0.074294205,0,0.001485884,0,0.074294205,0.001485884,0.008915305,0.007429421,0,0,0.005943536,0.008915305,0.069836553,0.026745914,0,0.010401189,0.023774146,0.004457652,0
Cu,C,0.046062407,0.007429421,0.001485884,0.002971768,0.008915305,0,0,0,0,0,0.001485884,0.050520059,0,0.004457652,0.001485884,0.001485884,0.050520059,0.002971768,0.005943536,0.005943536,0.004457652,0,0.004457652,0.050520059,0.002971768,0,0,0.001485884,0,0
Cu,Si,0.043090639,0.004457652,0.008915305,0.001485884,0.014858841,0.005943536,0.001485884,0,0.004457652,0.007429421,0,0.056463596,0,0.001485884,0,0.008915305,0.002971768,0.056463596,0.010401189,0.001485884,0.001485884,0,0.002971768,0.056463596,0.005943536,0,0,0.004457652,0,0
Cu,Pb,0.078751857,0.001485884,0.004457652,0,0.005943536,0.001485884,0,0.002971768,0,0.023774146,0.002971768,0.185735513,0.029717682,0.004457652,0,0.007429421,0.005943536,0.010401189,0.185735513,0.002971768,0.001485884,0,0.029717682,0.095096582,0.112927192,0.017830609,0.005943536,0.026745914,0.031203566,0.059435364
Cu,REE,0.014858841,0.001485884,0,0,0.002971768,0,0,0,0.001485884,0.001485884,0,0.017830609,0,0,0,0,0.005943536,0.001485884,0.002971768,0.017830609,0.001485884,0,0.001485884,0.017830609,0,0,0.002971768,0.007429421,0,0
Cu,U,0.02526003,0,0,0,0.002971768,0,0,0.001485884,0,0,0,0.02526003,0,0,0,0,0.004457652,0.001485884,0.001485884,0.001485884,0.02526003,0,0,0.02526003,0.002971768,0.004457652,0.004457652,0.002971768,0,0
Cu,F,0.010401189,0,0,0,0,0,0,0.002971768,0,0,0,0.010401189,0,0,0,0.005943536,0,0,0,0,0,0.010401189,0.001485884,0.010401189,0,0,0.004457652,0,0.001485884,0
Cu,Cl,0.086181278,0.014858841,0.02526003,0.004457652,0.016344725,0,0,0.005943536,0.002971768,0.007429421,0.004457652,0.130757801,0.004457652,0.010401189,0.001485884,0.008915305,0.004457652,0.002971768,0.029717682,0.001485884,0,0.001485884,0.130757801,0.12332838,0.019316493,0.014858841,0.002971768,0.017830609,0.005943536,0.004457652
Cu,O,0.487369985,0.052005944,0.059435364,0.028231798,0.08320951,0.007429421,0.002971768,0.034175334,0.011887073,0.0653789,0.010401189,0.628528975,0.005943536,0.043090639,0.007429421,0.069836553,0.050520059,0.056463596,0.095096582,0.017830609,0.02526003,0.010401189,0.12332838,0.628528975,0.147102526,0.026745914,0.053491828,0.156017831,0.016344725,0.014858841
Cu,S,0.11589896,0.013372957,0.028231798,0.005943536,0.013372957,0.001485884,0,0.007429421,0.001485884,0.098068351,0.016344725,0.41307578,0.05794948,0.029717682,0,0.026745914,0.002971768,0.005943536,0.112927192,0,0.002971768,0,0.019316493,0.147102526,0.41307578,0.010401189,0.002971768,0.056463596,0.050520059,0.069836553
Cu,Se,0.011887073,0.001485884,0.002971768,0,0,0,0,0,0,0.007429421,0.001485884,0.074294205,0.007429421,0.002971768,0,0,0,0,0.017830609,0,0.004457652,0,0.014858841,0.026745914,0.010401189,0.074294205,0,0.004457652,0.004457652,0.013372957
Cu,P,0.053491828,0.004457652,0,0.001485884,0.008915305,0,0,0.002971768,0,0.007429421,0,0.053491828,0,0.002971768,0,0.010401189,0,0,0.005943536,0.002971768,0.004457652,0.004457652,0.002971768,0.053491828,0.002971768,0,0.053491828,0.001485884,0,0.002971768
Cu,As,0.126300149,0.020802377,0.011887073,0.008915305,0.037147103,0,0.001485884,0.002971768,0.002971768,0.040118871,0.001485884,0.216939079,0.014858841,0.022288262,0,0.023774146,0.001485884,0.004457652,0.026745914,0.007429421,0.002971768,0,0.017830609,0.156017831,0.056463596,0.004457652,0.001485884,0.216939079,0.010401189,0.005943536
Cu,Sb,0.010401189,0.001485884,0.002971768,0,0.002971768,0,0.001485884,0.001485884,0,0.008915305,0.004457652,0.066864785,0.014858841,0,0,0.004457652,0,0,0.031203566,0,0,0.001485884,0.005943536,0.016344725,0.050520059,0.004457652,0,0.010401189,0.066864785,0.010401189
Cu,Bi,0.010401189,0,0.001485884,0,0.002971768,0,0,0.001485884,0,0.016344725,0.001485884,0.09063893,0.017830609,0.001485884,0,0,0,0,0.059435364,0,0,0,0.004457652,0.014858841,0.069836553,0.013372957,0.002971768,0.005943536,0.010401189,0.09063893
Ag,H,0.028089888,0,0.005617978,0,0.005617978,0,0,0,0.005617978,0.005617978,0,0.011235955,0.028089888,0.005617978,0,0,0,0,0.011235955,0,0,0,0.011235955,0.028089888,0.005617978,0,0,0,0.005617978,0
Ag,Na,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,K,0.005617978,0,0.011235955,0,0,0,0,0,0,0.005617978,0,0.011235955,0.011235955,0,0,0,0,0,0.005617978,0,0,0,0.005617978,0.005617978,0.005617978,0,0,0,0.005617978,0
Ag,Mg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Ca,0.005617978,0,0,0,0.005617978,0,0,0,0.005617978,0,0,0,0.005617978,0,0,0,0,0,0,0,0,0,0,0.005617978,0,0,0,0,0,0
Ag,Ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Ti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,V,0,0,0,0,0,0,0,0.005617978,0,0,0,0,0.005617978,0,0,0,0,0,0,0,0,0,0,0.005617978,0,0,0,0,0,0
Ag,Mn,0.005617978,0,0,0,0.005617978,0,0,0,0.033707865,0,0,0,0.033707865,0,0,0,0,0,0.011235955,0,0,0,0,0.005617978,0.028089888,0,0,0.011235955,0.016853933,0
Ag,Fe,0.005617978,0,0.005617978,0,0,0,0,0,0,0.08988764,0.005617978,0.033707865,0.08988764,0.016853933,0,0,0,0,0.005617978,0,0,0,0,0.005617978,0.084269663,0.005617978,0,0.005617978,0.02247191,0.005617978
Ag,Ni,0,0,0,0,0,0,0,0,0,0.005617978,0.005617978,0,0.005617978,0,0,0,0,0,0,0,0,0,0,0,0.005617978,0,0,0,0,0
Ag,Cu,0.011235955,0,0.011235955,0,0,0,0,0,0,0.033707865,0,0.280898876,0.280898876,0.016853933,0,0,0,0,0.112359551,0,0,0,0.016853933,0.02247191,0.219101124,0.028089888,0,0.056179775,0.056179775,0.06741573
Ag,Ag,0.028089888,0,0.011235955,0,0.005617978,0,0,0.005617978,0.033707865,0.08988764,0.005617978,0.280898876,1,0.033707865,0,0,0,0,0.337078652,0,0,0.005617978,0.04494382,0.04494382,0.735955056,0.078651685,0,0.213483146,0.292134831,0.185393258
Ag,Zn,0.005617978,0,0,0,0,0,0,0,0,0.016853933,0,0.016853933,0.033707865,0.033707865,0,0,0,0,0.005617978,0,0,0,0.005617978,0.005617978,0.028089888,0,0,0.011235955,0.005617978,0
Ag,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Al,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Si,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,Pb,0.011235955,0,0.005617978,0,0,0,0,0,0.011235955,0.005617978,0,0.112359551,0.337078652,0.005617978,0,0,0,0,0.337078652,0,0,0.005617978,0.02247191,0.02247191,0.297752809,0.011235955,0,0.078651685,0.157303371,0.134831461
Ag,REE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,F,0,0,0,0,0,0,0,0,0,0,0,0,0.005617978,0,0,0,0,0,0.005617978,0,0,0.005617978,0.005617978,0,0,0,0,0,0,0
Ag,Cl,0.011235955,0,0.005617978,0,0,0,0,0,0,0,0,0.016853933,0.04494382,0.005617978,0,0,0,0,0.02247191,0,0,0.005617978,0.04494382,0.016853933,0.02247191,0,0,0,0.005617978,0
Ag,O,0.028089888,0,0.005617978,0,0.005617978,0,0,0.005617978,0.005617978,0.005617978,0,0.02247191,0.04494382,0.005617978,0,0,0,0,0.02247191,0,0,0,0.016853933,0.04494382,0.016853933,0,0,0,0.016853933,0
Ag,S,0.005617978,0,0.005617978,0,0,0,0,0,0.028089888,0.084269663,0.005617978,0.219101124,0.735955056,0.028089888,0,0,0,0,0.297752809,0,0,0,0.02247191,0.016853933,0.735955056,0.028089888,0,0.202247191,0.269662921,0.168539326
Ag,Se,0,0,0,0,0,0,0,0,0,0.005617978,0,0.028089888,0.078651685,0,0,0,0,0,0.011235955,0,0,0,0,0,0.028089888,0.078651685,0,0,0.011235955,0.016853933
Ag,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ag,As,0,0,0,0,0,0,0,0,0.011235955,0.005617978,0,0.056179775,0.213483146,0.011235955,0,0,0,0,0.078651685,0,0,0,0,0,0.202247191,0,0,0.213483146,0.06741573,0
Ag,Sb,0.005617978,0,0.005617978,0,0,0,0,0,0.016853933,0.02247191,0,0.056179775,0.292134831,0.005617978,0,0,0,0,0.157303371,0,0,0,0.005617978,0.016853933,0.269662921,0.011235955,0,0.06741573,0.292134831,0.028089888
Ag,Bi,0,0,0,0,0,0,0,0,0,0.005617978,0,0.06741573,0.185393258,0,0,0,0,0,0.134831461,0,0,0,0,0,0.168539326,0.016853933,0,0,0.028089888,0.185393258
Zn,H,0.704724409,0.047244094,0.035433071,0.078740157,0.11023622,0.003937008,0.059055118,0.023622047,0.098425197,0.173228346,0.007874016,0.106299213,0.003937008,0.704724409,0,0.122047244,0.043307087,0.125984252,0.066929134,0.015748031,0.015748031,0.011811024,0.035433071,0.704724409,0.141732283,0,0.094488189,0.200787402,0.011811024,0
Zn,Na,0.047244094,0.066929134,0.015748031,0.003937008,0,0,0.019685039,0,0.011811024,0.015748031,0,0.003937008,0,0.066929134,0,0.011811024,0,0.039370079,0.003937008,0.015748031,0,0.011811024,0.003937008,0.062992126,0.015748031,0,0,0.003937008,0,0
Zn,K,0.035433071,0.015748031,0.07480315,0.007874016,0.007874016,0,0.011811024,0,0.015748031,0.011811024,0,0.003937008,0,0.07480315,0.003937008,0.023622047,0,0.047244094,0.003937008,0,0,0,0.019685039,0.066929134,0.003937008,0.003937008,0,0.007874016,0,0
Zn,Mg,0.078740157,0.003937008,0.007874016,0.086614173,0.015748031,0,0.011811024,0,0.035433071,0.05511811,0,0.003937008,0,0.086614173,0,0.043307087,0.003937008,0.023622047,0,0,0,0,0,0.086614173,0.007874016,0,0.007874016,0.015748031,0.003937008,0
Zn,Ca,0.11023622,0,0.007874016,0.015748031,0.137795276,0,0,0,0.019685039,0.035433071,0,0.019685039,0,0.137795276,0,0.007874016,0.011811024,0.039370079,0.007874016,0,0.003937008,0,0,0.137795276,0.011811024,0,0.035433071,0.039370079,0,0
Zn,Ba,0.003937008,0,0,0,0,0.003937008,0.003937008,0,0,0,0,0,0,0.003937008,0,0,0,0.003937008,0,0,0,0,0,0.003937008,0,0,0,0,0,0
Zn,Ti,0.059055118,0.019685039,0.011811024,0.011811024,0,0.003937008,0.062992126,0.003937008,0.011811024,0.031496063,0,0,0,0.062992126,0,0.015748031,0,0.027559055,0.011811024,0.015748031,0.003937008,0.011811024,0,0.062992126,0,0,0,0,0,0
Zn,V,0.023622047,0,0,0,0,0,0.003937008,0.027559055,0.003937008,0.003937008,0.007874016,0,0,0.027559055,0,0.007874016,0,0.003937008,0.011811024,0.003937008,0.003937008,0,0,0.027559055,0,0,0,0,0,0
Zn,Mn,0.098425197,0.011811024,0.015748031,0.035433071,0.019685039,0,0.011811024,0.003937008,0.12992126,0.05511811,0,0,0,0.12992126,0,0.015748031,0,0.059055118,0.015748031,0.011811024,0.003937008,0.003937008,0,0.125984252,0.007874016,0,0.019685039,0.023622047,0.003937008,0
Zn,Fe,0.173228346,0.015748031,0.011811024,0.05511811,0.035433071,0,0.031496063,0.003937008,0.05511811,0.251968504,0,0.047244094,0.011811024,0.251968504,0,0.051181102,0.003937008,0.027559055,0.031496063,0.015748031,0.003937008,0.007874016,0,0.196850394,0.078740157,0.003937008,0.031496063,0.07480315,0.011811024,0.003937008
Zn,Ni,0.007874016,0,0,0,0,0,0,0.007874016,0,0,0.007874016,0,0,0.007874016,0,0.003937008,0,0,0,0,0,0,0,0.007874016,0,0,0,0,0,0
Zn,Cu,0.106299213,0.003937008,0.003937008,0.003937008,0.019685039,0,0,0,0,0.047244094,0,0.181102362,0.011811024,0.181102362,0,0.003937008,0.011811024,0.003937008,0.011811024,0,0,0,0.027559055,0.114173228,0.078740157,0.007874016,0.007874016,0.059055118,0,0.003937008
Zn,Ag,0.003937008,0,0,0,0,0,0,0,0,0.011811024,0,0.011811024,0.023622047,0.023622047,0,0,0,0,0.003937008,0,0,0,0.003937008,0.003937008,0.019685039,0,0,0.007874016,0.003937008,0
Zn,Zn,0.704724409,0.066929134,0.07480315,0.086614173,0.137795276,0.003937008,0.062992126,0.027559055,0.12992126,0.251968504,0.007874016,0.181102362,0.023622047,1,0.003937008,0.141732283,0.051181102,0.196850394,0.102362205,0.023622047,0.015748031,0.015748031,0.05511811,0.881889764,0.24015748,0.019685039,0.102362205,0.251968504,0.027559055,0.003937008
Zn,B,0,0,0.003937008,0,0,0,0,0,0,0,0,0,0,0.003937008,0.003937008,0,0,0,0,0,0,0,0.003937008,0.003937008,0,0,0,0,0,0
Zn,Al,0.122047244,0.011811024,0.023622047,0.043307087,0.007874016,0,0.015748031,0.007874016,0.015748031,0.051181102,0.003937008,0.003937008,0,0.141732283,0,0.141732283,0.003937008,0.047244094,0,0,0,0,0,0.137795276,0.027559055,0,0.011811024,0.011811024,0.003937008,0
Zn,C,0.043307087,0,0,0.003937008,0.011811024,0,0,0,0,0.003937008,0,0.011811024,0,0.051181102,0,0.003937008,0.051181102,0,0,0,0.003937008,0,0,0.051181102,0.003937008,0,0.003937008,0,0,0
Zn,Si,0.125984252,0.039370079,0.047244094,0.023622047,0.039370079,0.003937008,0.027559055,0.003937008,0.059055118,0.027559055,0,0.003937008,0,0.196850394,0,0.047244094,0,0.196850394,0.019685039,0.007874016,0,0.007874016,0,0.196850394,0.015748031,0,0.003937008,0.023622047,0.003937008,0
Zn,Pb,0.066929134,0.003937008,0.003937008,0,0.007874016,0,0.011811024,0.011811024,0.015748031,0.031496063,0,0.011811024,0.003937008,0.102362205,0,0,0,0.019685039,0.102362205,0.011811024,0.003937008,0.007874016,0.007874016,0.102362205,0.015748031,0.003937008,0.003937008,0.039370079,0.003937008,0
Zn,REE,0.015748031,0.015748031,0,0,0,0,0.015748031,0.003937008,0.011811024,0.015748031,0,0,0,0.023622047,0,0,0,0.007874016,0.011811024,0.023622047,0.003937008,0.007874016,0,0.023622047,0,0,0,0,0,0
Zn,U,0.015748031,0,0,0,0.003937008,0,0.003937008,0.003937008,0.003937008,0.003937008,0,0,0,0.015748031,0,0,0.003937008,0,0.003937008,0.003937008,0.015748031,0,0,0.015748031,0.003937008,0,0,0.003937008,0,0
Zn,F,0.011811024,0.011811024,0,0,0,0,0.011811024,0,0.003937008,0.007874016,0,0,0,0.015748031,0,0,0,0.007874016,0.007874016,0.007874016,0,0.015748031,0,0.015748031,0,0,0,0,0,0
Zn,Cl,0.035433071,0.003937008,0.019685039,0,0,0,0,0,0,0,0,0.027559055,0.003937008,0.05511811,0.003937008,0,0,0,0.007874016,0,0,0,0.05511811,0.047244094,0.003937008,0.007874016,0,0.003937008,0,0
Zn,O,0.704724409,0.062992126,0.066929134,0.086614173,0.137795276,0.003937008,0.062992126,0.027559055,0.125984252,0.196850394,0.007874016,0.114173228,0.003937008,0.881889764,0.003937008,0.137795276,0.051181102,0.196850394,0.102362205,0.023622047,0.015748031,0.015748031,0.047244094,0.881889764,0.157480315,0.011811024,0.102362205,0.228346457,0.023622047,0
Zn,S,0.141732283,0.015748031,0.003937008,0.007874016,0.011811024,0,0,0,0.007874016,0.078740157,0,0.078740157,0.019685039,0.24015748,0,0.027559055,0.003937008,0.015748031,0.015748031,0,0.003937008,0,0.003937008,0.157480315,0.24015748,0,0.003937008,0.023622047,0.007874016,0.003937008
